"298757","2020-01-27 12:06:12","http://111.43.223.43:39945/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298757/","Gandylyan1"
"298756","2020-01-27 12:06:03","http://113.25.55.169:53556/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298756/","Gandylyan1"
"298755","2020-01-27 12:06:00","http://111.42.102.122:42122/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298755/","Gandylyan1"
"298754","2020-01-27 12:05:29","http://182.114.251.198:47283/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298754/","Gandylyan1"
"298753","2020-01-27 12:05:25","http://113.25.178.200:35372/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298753/","Gandylyan1"
"298752","2020-01-27 12:05:20","http://61.2.123.144:33092/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298752/","Gandylyan1"
"298751","2020-01-27 12:05:16","http://115.61.14.139:45458/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298751/","Gandylyan1"
"298750","2020-01-27 12:05:13","http://221.160.177.182:2698/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298750/","Gandylyan1"
"298749","2020-01-27 12:04:59","http://182.113.210.68:47730/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298749/","Gandylyan1"
"298748","2020-01-27 12:04:56","http://219.154.186.37:42788/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298748/","Gandylyan1"
"298747","2020-01-27 12:04:52","http://223.14.99.107:53589/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298747/","Gandylyan1"
"298746","2020-01-27 12:04:49","http://31.146.124.20:39436/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298746/","Gandylyan1"
"298745","2020-01-27 12:04:46","http://42.230.39.219:59334/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298745/","Gandylyan1"
"298744","2020-01-27 12:04:43","http://172.36.27.77:54174/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298744/","Gandylyan1"
"298743","2020-01-27 12:04:12","http://123.12.46.180:36852/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298743/","Gandylyan1"
"298742","2020-01-27 12:04:04","http://222.138.183.208:57021/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298742/","Gandylyan1"
"298741","2020-01-27 12:03:32","http://testjbarron.ipage.com/swanslime/KeFQ425559/","offline","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298741/","Cryptolaemus1"
"298740","2020-01-27 12:03:26","http://azurein360.com/calendar/Op41693/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298740/","Cryptolaemus1"
"298739","2020-01-27 12:03:21","http://www.ismesab.com/wp-includes/QdoUW5lQWJ/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298739/","Cryptolaemus1"
"298738","2020-01-27 12:03:14","http://mjs-wireless.com/inolsk41kfjhgld/tCCDsMRJ9O/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298738/","Cryptolaemus1"
"298737","2020-01-27 12:03:09","https://ptzz360.com/wp-content/QoDaakJkor/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298737/","Cryptolaemus1"
"298736","2020-01-27 12:01:09","https://eliasevangelista.com.br/wp-content/themes/nykMeDj/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298736/","Cryptolaemus1"
"298735","2020-01-27 12:01:04","https://portal.iapajus.com.br/wp-content/open_disk/owVjrwm/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298735/","Cryptolaemus1"
"298734","2020-01-27 12:00:19","https://www.beedev.io/tmp/grcFJtBy/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298734/","Cryptolaemus1"
"298733","2020-01-27 12:00:12","https://euphoria-global.com/demo/kic-6lau96-7259/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298733/","Cryptolaemus1"
"298732","2020-01-27 12:00:09","http://www.352773.com/wp-content/bpql37n-b5ta9la-804533710/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298732/","Cryptolaemus1"
"298731","2020-01-27 11:59:14","https://machtiaestrategias.com/wp-admin/lZCN/","online","malware_download","emotet,heodo","https://urlhaus.abuse.ch/url/298731/","spamhaus"
"298730","2020-01-27 11:41:39","http://plasticdies.net/dkaz.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/298730/","zbetcheckin"
"298729","2020-01-27 11:41:05","http://209.141.59.245/kids/5061-707.exe","online","malware_download","exe,Loki","https://urlhaus.abuse.ch/url/298729/","zbetcheckin"
"298728","2020-01-27 11:31:13","http://u581332y4l.ha003.t.justns.ru/mon-module.txt","offline","malware_download","installer,javascript,miner","https://urlhaus.abuse.ch/url/298728/","P3pperP0tts"
"298727","2020-01-27 11:31:06","http://u581332y4l.ha003.t.justns.ru/putty.exe","offline","malware_download","miner","https://urlhaus.abuse.ch/url/298727/","P3pperP0tts"
"298726","2020-01-27 11:30:46","http://igwtm.duckdns.org/text/me.exe","online","malware_download","None","https://urlhaus.abuse.ch/url/298726/","vxvault"
"298725","2020-01-27 11:30:41","http://plasticdies.net/bin%20b.exe","online","malware_download","None","https://urlhaus.abuse.ch/url/298725/","vxvault"
"298724","2020-01-27 11:30:23","http://209.141.59.245/kids/026-178.exe","online","malware_download","Loki","https://urlhaus.abuse.ch/url/298724/","vxvault"
"298723","2020-01-27 11:30:20","http://209.141.59.245/kids/1203788.exe","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/298723/","vxvault"
"298722","2020-01-27 11:30:17","http://209.141.59.245/kids/3015200.exe","online","malware_download","AgentTesla","https://urlhaus.abuse.ch/url/298722/","vxvault"
"298721","2020-01-27 11:30:13","http://earthqueenshop.com/temp/rewser.exe","offline","malware_download","Loki","https://urlhaus.abuse.ch/url/298721/","vxvault"
"298720","2020-01-27 11:06:07","http://java.wpioys.club/dow.php","online","malware_download","exe","https://urlhaus.abuse.ch/url/298720/","zbetcheckin"
"298719","2020-01-27 11:05:51","http://116.114.95.198:45110/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298719/","Gandylyan1"
"298718","2020-01-27 11:05:47","http://123.96.26.32:47758/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298718/","Gandylyan1"
"298717","2020-01-27 11:05:43","http://221.210.211.17:51173/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298717/","Gandylyan1"
"298716","2020-01-27 11:05:38","http://49.70.34.12:59732/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298716/","Gandylyan1"
"298715","2020-01-27 11:05:34","http://116.114.95.50:55637/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298715/","Gandylyan1"
"298714","2020-01-27 11:05:30","http://221.210.211.13:55504/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298714/","Gandylyan1"
"298713","2020-01-27 11:05:27","http://42.235.94.210:52227/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298713/","Gandylyan1"
"298712","2020-01-27 11:05:24","http://111.42.66.41:36143/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298712/","Gandylyan1"
"298711","2020-01-27 11:05:17","http://111.43.223.77:45383/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298711/","Gandylyan1"
"298710","2020-01-27 11:05:12","http://116.114.95.208:54815/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298710/","Gandylyan1"
"298709","2020-01-27 11:05:08","http://110.154.179.236:41882/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298709/","Gandylyan1"
"298708","2020-01-27 11:05:04","http://117.212.245.240:39118/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298708/","Gandylyan1"
"298707","2020-01-27 11:04:32","http://172.36.31.140:52768/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298707/","Gandylyan1"
"298706","2020-01-27 10:22:36","https://bitweb.vn/wp-content/ipyjf7g-4wjva-7157/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298706/","spamhaus"
"298705","2020-01-27 10:11:12","https://bitweb.vn/wp-content/w8xw-a2i55-02304/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298705/","Cryptolaemus1"
"298704","2020-01-27 10:10:07","https://doc-0s-1o-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/k66sp3tnchcovh9bict25seikprelc1m/1580119200000/14714051591503088884/*/1Gro6aTOPmwKBEH5ZAn9eIIivGCIdHg0u?e=download","online","malware_download","encrypted","https://urlhaus.abuse.ch/url/298704/","oppimaniac"
"298703","2020-01-27 10:03:47","http://61.2.151.19:37586/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298703/","Gandylyan1"
"298702","2020-01-27 10:03:44","http://117.199.46.177:58846/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298702/","Gandylyan1"
"298701","2020-01-27 10:03:42","http://112.17.106.99:49675/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298701/","Gandylyan1"
"298700","2020-01-27 10:03:31","http://49.68.107.210:41284/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298700/","Gandylyan1"
"298699","2020-01-27 10:03:27","http://61.153.168.8:48699/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298699/","Gandylyan1"
"298698","2020-01-27 10:03:18","http://61.2.152.249:37376/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298698/","Gandylyan1"
"298697","2020-01-27 10:03:14","http://221.210.211.11:35868/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298697/","Gandylyan1"
"298696","2020-01-27 10:03:08","http://221.155.176.210:49426/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298696/","Gandylyan1"
"298695","2020-01-27 10:03:05","http://211.137.225.127:38125/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298695/","Gandylyan1"
"298694","2020-01-27 10:01:08","https://home.evrstudio.com/87/k0cl0pu-ulqz-69263/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298694/","spamhaus"
"298693","2020-01-27 09:52:05","http://mega-shop.paditech.com/l5xifq/gcgpo/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298693/","spamhaus"
"298692","2020-01-27 09:44:05","http://devc.121mk.com/wp-content/PARMRGlRJ/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298692/","spamhaus"
"298691","2020-01-27 09:34:10","http://blogtogolaisalgerie.com/calendar/pdFtFR/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298691/","Cryptolaemus1"
"298689","2020-01-27 09:32:06","https://plik.root.gg/file/hlaiJGt4h84PrUg1/76i73RjqjZxRfjSl/Peey%20marisa%20Origin%20server%202020.exe","online","malware_download","AgentTesla,exe","https://urlhaus.abuse.ch/url/298689/","abuse_ch"
"298688","2020-01-27 09:26:06","http://ibot.promo-hub.top/wp-admin/ckrydp-el8mz-088670/","offline","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298688/","spamhaus"
"298687","2020-01-27 09:24:45","http://dineka.lt/pastas/TNYdbPezs/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298687/","Cryptolaemus1"
"298686","2020-01-27 09:24:38","http://recentgovtjobcircular.com/52ezg2o/TwjeWJ/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298686/","Cryptolaemus1"
"298685","2020-01-27 09:24:32","https://www.redmoonexport.in/redmoon/ySQbEVsk/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298685/","Cryptolaemus1"
"298684","2020-01-27 09:24:22","http://www.charliemoney.com.br/q8daa5/jfez3qid-1jnc-33996/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298684/","Cryptolaemus1"
"298683","2020-01-27 09:24:12","https://www.speedpassitalia.it/zhofrq/bCHcIAXtR/","online","malware_download","emotet,epoch3,exe,heodo","https://urlhaus.abuse.ch/url/298683/","Cryptolaemus1"
"298682","2020-01-27 09:23:04","http://jamespmurphy.com/ala/Attack.jpg","offline","malware_download","None","https://urlhaus.abuse.ch/url/298682/","JAMESWT_MHT"
"298681","2020-01-27 09:22:51","http://jamespmurphy.com/logs/Attack.jpg","offline","malware_download","None","https://urlhaus.abuse.ch/url/298681/","JAMESWT_MHT"
"298680","2020-01-27 09:22:37","http://ray-white.co.nz/dub/Attack.jpg","offline","malware_download","None","https://urlhaus.abuse.ch/url/298680/","JAMESWT_MHT"
"298679","2020-01-27 09:22:13","http://jamespmurphy.com/img/eft/payadvice.ps1","offline","malware_download","None","https://urlhaus.abuse.ch/url/298679/","JAMESWT_MHT"
"298678","2020-01-27 09:22:10","http://jamespmurphy.com/img/eft/remittance.ps1","offline","malware_download","None","https://urlhaus.abuse.ch/url/298678/","JAMESWT_MHT"
"298677","2020-01-27 09:21:19","http://ray-white.co.nz/eft/remittance.ps1","offline","malware_download","None","https://urlhaus.abuse.ch/url/298677/","JAMESWT_MHT"
"298676","2020-01-27 09:21:13","http://ray-white.co.nz/chang/viewg/swift.ps1","offline","malware_download","None","https://urlhaus.abuse.ch/url/298676/","JAMESWT_MHT"
"298675","2020-01-27 09:17:05","http://ishop.ps/OldCapital/Ljg/","offline","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298675/","spamhaus"
"298674","2020-01-27 09:06:38","http://36.108.131.251:57939/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298674/","Gandylyan1"
"298673","2020-01-27 09:06:35","http://111.42.66.52:58009/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298673/","Gandylyan1"
"298672","2020-01-27 09:06:31","http://123.12.236.42:43047/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298672/","Gandylyan1"
"298671","2020-01-27 09:06:26","http://183.26.197.82:35696/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298671/","Gandylyan1"
"298670","2020-01-27 09:05:55","http://221.210.211.20:55027/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298670/","Gandylyan1"
"298669","2020-01-27 09:05:50","http://1.10.136.140:48426/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298669/","Gandylyan1"
"298668","2020-01-27 09:05:46","http://222.140.162.31:46898/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298668/","Gandylyan1"
"298667","2020-01-27 09:05:42","http://117.212.241.193:40851/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298667/","Gandylyan1"
"298666","2020-01-27 09:05:39","http://49.89.185.145:34307/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298666/","Gandylyan1"
"298665","2020-01-27 09:05:35","http://172.39.38.174:57125/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298665/","Gandylyan1"
"298664","2020-01-27 09:05:04","http://120.68.239.217:41773/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298664/","Gandylyan1"
"298663","2020-01-27 09:04:49","http://221.210.211.14:59455/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298663/","Gandylyan1"
"298662","2020-01-27 09:04:45","http://61.2.177.170:45092/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298662/","Gandylyan1"
"298661","2020-01-27 09:04:43","http://42.231.225.118:50896/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298661/","Gandylyan1"
"298660","2020-01-27 09:04:39","http://176.113.161.56:43153/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298660/","Gandylyan1"
"298659","2020-01-27 09:04:37","http://27.15.180.121:39924/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298659/","Gandylyan1"
"298658","2020-01-27 09:04:34","http://117.207.45.235:49935/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298658/","Gandylyan1"
"298657","2020-01-27 09:04:30","http://49.119.74.221:38545/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298657/","Gandylyan1"
"298656","2020-01-27 09:04:15","http://124.119.111.146:43497/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298656/","Gandylyan1"
"298655","2020-01-27 09:04:10","http://176.96.251.84:53904/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298655/","Gandylyan1"
"298654","2020-01-27 09:04:06","http://36.96.104.97:34197/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298654/","Gandylyan1"
"298653","2020-01-27 08:58:15","http://hostingpointe.com/images/E4dUC5583/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298653/","anonymous"
"298652","2020-01-27 08:58:11","https://9jabliss.com/oirxio/MU6cBr4/","offline","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298652/","anonymous"
"298651","2020-01-27 08:58:08","https://newgovtjobcircular.com/5umem/zx01/","offline","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298651/","anonymous"
"298650","2020-01-27 08:58:06","http://ourmadaripur.com/wp-includes/3fJU3h/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298650/","anonymous"
"298649","2020-01-27 08:58:04","http://aikido-lam.com/wp-includes/x8uk397/","online","malware_download","emotet,epoch1,exe,heodo","https://urlhaus.abuse.ch/url/298649/","anonymous"
"298648","2020-01-27 08:56:07","http://qeshmsport.ir/wp-admin/rxvt-ej8oe-8860/","online","malware_download","doc,emotet,epoch3,heodo","https://urlhaus.abuse.ch/url/298648/","Cryptolaemus1"
"298647","2020-01-27 08:51:03","https://doc-0s-b8-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/pk3v91ih1q7q842d1psjds546fnsltvh/1580112000000/11800121626658863812/*/1MrswboBfHCFBgfzp0WzsPL2OXS1JLNLR?e=download","online","malware_download","encrypted,Loki","https://urlhaus.abuse.ch/url/298647/","abuse_ch"
"298646","2020-01-27 08:46:06","https://doc-0s-7c-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/ml48mc3h16rmkppielv4ukafil7iun3f/1580112000000/11177655664072506190/*/1NYBPFnSsg325879zOr4tFv-8jgMXnLj2?e=download","online","malware_download","None","https://urlhaus.abuse.ch/url/298646/","JAMESWT_MHT"
"298645","2020-01-27 08:45:05","http://agakarakocbots.duckdns.org/919100h/nomn0m.x86","online","malware_download","elf,mirai","https://urlhaus.abuse.ch/url/298645/","zbetcheckin"
"298644","2020-01-27 08:42:03","https://delight-plus.com/sfondo/AS3564580862.wav","offline","malware_download","None","https://urlhaus.abuse.ch/url/298644/","JAMESWT_MHT"
"298643","2020-01-27 08:41:06","https://ngovietanh.com/wp-admin/sefy/test1.exe","online","malware_download","exe,Formbook","https://urlhaus.abuse.ch/url/298643/","zbetcheckin"
"298642","2020-01-27 08:37:09","http://133.18.169.9/xynj/new%20crypt.exe","offline","malware_download","Formbook","https://urlhaus.abuse.ch/url/298642/","anonymous"
"298641","2020-01-27 08:37:05","http://133.18.169.9/xynj/fina.txt","offline","malware_download","None","https://urlhaus.abuse.ch/url/298641/","anonymous"
"298640","2020-01-27 08:37:03","http://133.18.169.9/xynj/fine.txt","offline","malware_download","None","https://urlhaus.abuse.ch/url/298640/","anonymous"
"298639","2020-01-27 08:28:06","https://nedoru2.gq/omega2.bin","offline","malware_download","encrypted,Loki","https://urlhaus.abuse.ch/url/298639/","abuse_ch"
"298638","2020-01-27 08:06:34","http://182.126.197.198:33811/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298638/","Gandylyan1"
"298637","2020-01-27 08:06:28","http://111.43.223.172:49375/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298637/","Gandylyan1"
"298636","2020-01-27 08:06:09","http://123.159.207.48:53229/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298636/","Gandylyan1"
"298635","2020-01-27 08:06:06","http://115.192.114.224:42237/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298635/","Gandylyan1"
"298634","2020-01-27 08:06:01","http://114.234.163.138:34994/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298634/","Gandylyan1"
"298633","2020-01-27 08:05:56","http://182.127.2.35:56336/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298633/","Gandylyan1"
"298632","2020-01-27 08:05:52","http://218.21.171.194:38332/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298632/","Gandylyan1"
"298631","2020-01-27 08:05:49","http://172.39.36.222:59210/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298631/","Gandylyan1"
"298630","2020-01-27 08:05:18","http://123.11.72.8:53290/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298630/","Gandylyan1"
"298629","2020-01-27 08:05:14","http://172.36.63.248:49058/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298629/","Gandylyan1"
"298628","2020-01-27 08:04:42","http://123.13.27.197:37139/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298628/","Gandylyan1"
"298627","2020-01-27 08:04:39","http://182.119.99.80:56180/Mozi.m","online","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298627/","Gandylyan1"
"298626","2020-01-27 08:04:32","http://172.39.45.124:47604/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298626/","Gandylyan1"
"298625","2020-01-27 07:47:08","http://siinna.com/grace.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/298625/","abuse_ch"
"298624","2020-01-27 07:47:06","http://siinna.com/nna.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/298624/","abuse_ch"
"298623","2020-01-27 07:47:04","http://siinna.com/sezi.exe","online","malware_download","exe","https://urlhaus.abuse.ch/url/298623/","abuse_ch"
"298622","2020-01-27 07:45:04","http://soapstampingmachines.com/documents/van.doc","online","malware_download","doc","https://urlhaus.abuse.ch/url/298622/","abuse_ch"
"298621","2020-01-27 07:26:05","http://dsmvmailserv19fd.club/exibel.exe","offline","malware_download","exe","https://urlhaus.abuse.ch/url/298621/","zbetcheckin"
"298620","2020-01-27 07:09:05","https://doc-10-98-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/8h1v715bmm41gaeni9q0ca6vqpfptos9/1580104800000/03594737999780208267/*/1cSDTIYqL0clDRsTRaZRnFTMoUBtFzWKK?e=download","online","malware_download","encrypted,rat,RemcosRAT","https://urlhaus.abuse.ch/url/298620/","abuse_ch"
"298619","2020-01-27 07:08:05","https://doc-10-98-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/lk2jl23fbmr6tj076fvj0v9peq66hh41/1580104800000/12338630236876107192/*/1Ga-ztJAbCbuSsEy2z1VjYQvep3fHTBWQ?e=download","online","malware_download","encrypted,Loki","https://urlhaus.abuse.ch/url/298619/","abuse_ch"
"298618","2020-01-27 07:08:03","https://doc-10-28-docs.googleusercontent.com/docs/securesc/ha0ro937gcuc7l7deffksulhg5h7mbp1/r5fjotq4qok8a7pk9sain44inha7ocft/1580104800000/13535128519197762172/*/1TOPkMO_EAWLXsKMPgmJBHSgRJUSoj8kc?e=download","online","malware_download","encrypted","https://urlhaus.abuse.ch/url/298618/","abuse_ch"
"298617","2020-01-27 07:04:25","http://110.154.242.167:52236/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298617/","Gandylyan1"
"298616","2020-01-27 07:04:20","http://61.53.147.74:48856/Mozi.m","offline","malware_download","elf,Mozi","https://urlhaus.abuse.ch/url/298616/","Gandylyan1"
